,UserId,Domain,Expertise,Interest,Entrepreneur_rating,Influencer_rating,Expert_rating,Investor_rating
18,808dd558-2576-11ea-91be-0242ac1c0002,entrepreneur,IT,UNKNOWN,,,,
19,808dd5c6-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,Bollywood,0.17381612996875273,0.9206964333356713,0.26386022787678676,0.8881751192694739
20,808dd63e-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,UNKNOWN,,,,
21,808dd76a-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,java/Cricket,0.7270673009132913,0.2875356169019877,0.10516781205585057,0.987871272325849
22,808dd7ec-2576-11ea-91be-0242ac1c0002,expert,Public relations,python/Cricket,0.679343417256625,0.7049216050513383,0.7286715959673664,0.9125213843724316
23,808dd85a-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,c++,0.33651450668412464,0.4486472187185554,0.4144481230980429,0.488653313298817
24,808dd8d2-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,UNKNOWN,,,,
25,808dd954-2576-11ea-91be-0242ac1c0002,expert,Accounting,UNKNOWN,,,,
26,808dd9d6-2576-11ea-91be-0242ac1c0002,influencer,Accounting,Sports Car,0.42984181664704746,0.04843285356920857,0.21946590620471162,0.15702348816034584
27,808ddb0c-2576-11ea-91be-0242ac1c0002,expert,Public relations,UNKNOWN,,,,
28,808ddb84-2576-11ea-91be-0242ac1c0002,influencer,Public relations,Bollywood,0.9602180149000346,0.2406964351348535,0.9099272811111255,0.027600812051140955
29,808ddbe8-2576-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,UNKNOWN,,,,
30,808ddc4c-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,UNKNOWN,,,,
31,808ddd00-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
32,808ddd6e-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,UNKNOWN,,,,
33,808dde9a-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,c,0.7623802449713482,0.2560407778956255,0.04671507505738692,0.6468658327871241
34,808ddf08-2576-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,Sports Car,0.17327692934889838,0.0010935960480301654,0.4151763827734457,0.8892146393315614
35,808ddf80-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,UNKNOWN,,,,
36,808ddff8-2576-11ea-91be-0242ac1c0002,investor,Legal or regulatory,javascript/Sports Car/Bollywood,0.3860790036410592,0.11502987790316288,0.5239535580896642,0.6778766354534379
37,808de070-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,UNKNOWN,,,,
38,808de16a-2576-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,django/android/ml/Cricket/c,0.5901781469857359,0.6385849148868505,0.06485897112723349,0.7106548150981935
39,808de1f6-2576-11ea-91be-0242ac1c0002,influencer,UNKNOWN,UNKNOWN,,,,
40,808de264-2576-11ea-91be-0242ac1c0002,investor,Public relations,UNKNOWN,,,,
41,808de2dc-2576-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,c++,0.8298423267327172,0.7311812351379504,0.30425907603115665,0.48749762691775
42,808de34a-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,java/Cricket,0.9478668553474736,0.13491563216405955,0.7261809109773056,0.05571485825624789
43,808de3cc-2576-11ea-91be-0242ac1c0002,investor,Accounting,c++,0.4147927194373685,0.5984945636838731,0.8206202212555196,0.1517189888342675
44,808de444-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,UNKNOWN,,,,
45,808de4b2-2576-11ea-91be-0242ac1c0002,investor,Public relations,UNKNOWN,,,,
46,808de516-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,UNKNOWN,,,,
47,808de584-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,c++,0.8696459272366386,0.022395248507366516,0.18593074821809152,0.7177491364774282
48,808de5fc-2576-11ea-91be-0242ac1c0002,investor,UNKNOWN,UNKNOWN,,,,
49,808de66a-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,c++,0.9565971102044478,0.32996126620291355,0.5350554584373998,0.3457845827612649
50,808de7a0-2576-11ea-91be-0242ac1c0002,influencer,Accounting,UNKNOWN,,,,
51,808de836-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,UNKNOWN,,,,
52,808de8ae-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,UNKNOWN,,,,
53,808dfdb2-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,UNKNOWN,,,,
54,808e0050-2576-11ea-91be-0242ac1c0002,influencer,Accounting,UNKNOWN,,,,
55,808e00f0-2576-11ea-91be-0242ac1c0002,expert,Accounting,django/android/ml/Cricket/c,0.4316099373484913,0.6304794403119798,0.5483390350097785,0.16819521576229224
56,808e0168-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,python/Cricket,0.08544083941480007,0.7907409393788505,0.6358274981930134,0.5384632112406932
57,808e01e0-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,python/Cricket,0.22998407826770895,0.5814524682448814,0.25622469846136964,0.9553298388392492
58,808e024e-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,UNKNOWN,,,,
59,808e02c6-2576-11ea-91be-0242ac1c0002,expert,Public relations,django/android/ml/Cricket/c,0.06258687073466507,0.8924458109598467,0.6005808123300471,0.3314669258268159
60,808e033e-2576-11ea-91be-0242ac1c0002,influencer,Accounting,UNKNOWN,,,,
61,808e03c0-2576-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,UNKNOWN,,,,
62,808e042e-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,EV/AI,0.333804731628474,0.665061398000962,0.8580514600112761,0.6294813550228051
63,808e050a-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,UNKNOWN,,,,
64,808e0582-2576-11ea-91be-0242ac1c0002,expert,Accounting,UNKNOWN,,,,
65,808e05f0-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,UNKNOWN,,,,
66,808e065e-2576-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,c,0.5413867601525785,0.1317636875864563,0.7818646283665995,0.15426719070677608
67,808e06d6-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,UNKNOWN,,,,
68,808e0744-2576-11ea-91be-0242ac1c0002,entrepreneur,IT,UNKNOWN,,,,
69,808e07a8-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,UNKNOWN,,,,
70,808e08f2-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,Sports Car,0.4512008883531168,0.6563344845231079,0.31766018652877437,0.7613149658048017
71,808e097e-2576-11ea-91be-0242ac1c0002,expert,Accounting,AI,0.713609634869198,0.77568167698898,0.2430351697580857,0.05801571750841805
72,808e09e2-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
73,808e0a5a-2576-11ea-91be-0242ac1c0002,investor,Legal or regulatory,c++,0.8128552099099017,0.9827166331530703,0.8836221993643283,0.2012304254342937
74,808e0ac8-2576-11ea-91be-0242ac1c0002,entrepreneur,Public relations,c++,0.7636558796269666,0.30502689742223643,0.06097961243252337,0.13354691182742162
75,808e0b40-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,Travel/java,0.7629062199125904,0.16616347384640273,0.7325952661711276,0.7333547209348268
76,808e0bc2-2576-11ea-91be-0242ac1c0002,influencer,Public relations,EV/AI,0.7486782772037209,0.46040282975099533,0.59666080888089,0.811819996383939
77,808e0c3a-2576-11ea-91be-0242ac1c0002,influencer,Sales distribution,UNKNOWN,,,,
78,808e0cb2-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,Sports Car,0.247934551511514,0.3196260100505999,0.18089910845874435,0.048906696019232476
79,808e0d2a-2576-11ea-91be-0242ac1c0002,influencer,Public relations,c++,0.6362314914708981,0.7281018750088446,0.4552364967467748,0.3723729874044517
80,808e0d98-2576-11ea-91be-0242ac1c0002,investor,IT,android,0.9043011219789907,0.1812287133862388,0.09706487533931363,0.03780342659586289
81,808e0e06-2576-11ea-91be-0242ac1c0002,influencer,UNKNOWN,Sports Car,0.4297919099270495,0.3671483992358304,0.5472246020095514,0.8519303569947614
82,808e0e6a-2576-11ea-91be-0242ac1c0002,investor,IT,UNKNOWN,,,,
83,808e0ed8-2576-11ea-91be-0242ac1c0002,influencer,Accounting,Bike,0.86949833776593,0.9592265088477431,0.3539414573863062,0.6301833599463563
84,808e0f46-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,UNKNOWN,,,,
85,808e0fb4-2576-11ea-91be-0242ac1c0002,investor,UNKNOWN,django/android/ml/Cricket/c,0.9678255238679863,0.7541848119235239,0.39103210260145993,0.386550170714839
86,808e102c-2576-11ea-91be-0242ac1c0002,expert,IT,android,0.7773358654620117,0.22670312615515864,0.48116031647742297,0.0030054506073724507
87,808e10ae-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,ml,0.8030689947135305,0.8467738054169041,0.9222523677243409,0.07073134870823916
88,808e1126-2576-11ea-91be-0242ac1c0002,influencer,Sales distribution,UNKNOWN,,,,
89,808e119e-2576-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,UNKNOWN,,,,
90,808e120c-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,python/Cricket,0.5500562051488704,0.23716628724059619,0.1068330503683147,0.0034454179533442986
91,808e127a-2576-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,Bollywood,0.9502570771433336,0.036647714594770564,0.592929726122925,0.13293198950257612
92,808e12f2-2576-11ea-91be-0242ac1c0002,expert,Public relations,ml,0.3800199564652651,0.38323151211052175,0.7563623703033447,0.6382377059783345
93,808e136a-2576-11ea-91be-0242ac1c0002,expert,IT,UNKNOWN,,,,
94,808e13d8-2576-11ea-91be-0242ac1c0002,influencer,IT,UNKNOWN,,,,
95,808e145a-2576-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,c,0.9192423138272366,0.7871203899808191,0.8400888209349595,0.13976162525147007
96,808e14c8-2576-11ea-91be-0242ac1c0002,expert,Accounting,python/Cricket,0.9088610727262338,0.44392993948197534,0.10082947492536642,0.17210323211660894
97,808e152c-2576-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,django/android/ml/Cricket/c,0.37432474639434876,0.17586263387363021,0.3242989285593294,0.40467476434474725
98,808e15a4-2576-11ea-91be-0242ac1c0002,expert,Public relations,python/Cricket,0.8602384285208524,0.13022382748057681,0.6938054240438858,0.021098865760533658
99,808e1626-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,UNKNOWN,,,,
100,808e1694-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,python/Cricket,0.43113798778400314,0.7314356112367979,0.9254142304541889,0.5387991625550649
101,808e16f8-2576-11ea-91be-0242ac1c0002,influencer,Accounting,ml,0.06418115834164417,0.20722455971088505,0.9734078827215749,0.37198719697908045
102,808e175c-2576-11ea-91be-0242ac1c0002,influencer,UNKNOWN,UNKNOWN,,,,
103,808e17c0-2576-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,UNKNOWN,,,,
104,808e182e-2576-11ea-91be-0242ac1c0002,influencer,IT,UNKNOWN,,,,
105,808e189c-2576-11ea-91be-0242ac1c0002,expert,Public relations,UNKNOWN,,,,
106,808e190a-2576-11ea-91be-0242ac1c0002,influencer,Accounting,ml,0.02100574980224379,0.155146631462037,0.15857561558038413,0.36526372599131807
107,808e1982-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,java/Cricket,0.6668081112686552,0.30814956398782634,0.8832071431317633,0.9988551048069145
108,808e19fa-2576-11ea-91be-0242ac1c0002,investor,UNKNOWN,UNKNOWN,,,,
109,808e1a5e-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,UNKNOWN,,,,
110,808e1acc-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,UNKNOWN,,,,
111,808e1b3a-2576-11ea-91be-0242ac1c0002,expert,UNKNOWN,Sports Car,0.9870596774225256,0.9499554488449562,0.231613489459634,0.11893186330178529
112,808e1ba8-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,UNKNOWN,,,,
113,808e1c16-2576-11ea-91be-0242ac1c0002,investor,Public relations,UNKNOWN,,,,
114,808e1c84-2576-11ea-91be-0242ac1c0002,investor,Public relations,UNKNOWN,,,,
115,808e1cfc-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,UNKNOWN,,,,
116,808e1d6a-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,UNKNOWN,,,,
117,808e1dd8-2576-11ea-91be-0242ac1c0002,influencer,IT,UNKNOWN,,,,
118,808e1e46-2576-11ea-91be-0242ac1c0002,entrepreneur,IT,UNKNOWN,,,,
119,808e1eb4-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,python/Cricket,0.6928204972571603,0.6756585890008053,0.48162664909529096,0.9888445210676845
120,808e1f2c-2576-11ea-91be-0242ac1c0002,investor,IT,c,0.19046008746984378,0.027252763252195056,0.9505128663050174,0.6469028412259439
121,808e1f90-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,django/android/ml/Cricket/c,0.7490511259515255,0.2889731945139167,0.9732841944847432,0.18736829601426974
122,808e1ffe-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,Travel/java,0.16614871294573919,0.37613952101536685,0.1767952565553117,0.29325093104348965
123,808e2080-2576-11ea-91be-0242ac1c0002,expert,Public relations,javascript/Sports Car/Bollywood,0.8418954299550669,0.4156460894930275,0.4152032728610494,0.13449509468301168
124,808e20f8-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,UNKNOWN,,,,
125,808e2166-2576-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,UNKNOWN,,,,
126,808e21de-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,EV/AI,0.7598684899841763,0.7818789284198917,0.41943692531940946,0.10976549703187055
127,808e226a-2576-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,UNKNOWN,,,,
128,808e22ec-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
129,808e235a-2576-11ea-91be-0242ac1c0002,influencer,IT,AI,0.7838514157261887,0.9643067920511734,0.2606199817143604,0.5790236367965993
130,808e23c8-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,UNKNOWN,,,,
131,808e2440-2576-11ea-91be-0242ac1c0002,expert,Accounting,UNKNOWN,,,,
132,808e24ae-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,ml,0.6297308538939641,0.3633518632398617,0.9833662439803488,0.9000139695422904
133,808e251c-2576-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,UNKNOWN,,,,
134,808e258a-2576-11ea-91be-0242ac1c0002,entrepreneur,IT,Travel/java,0.758184893638963,0.48701146109430726,0.7984594569163124,0.7363971575074065
135,808e260c-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,python/Cricket,0.6990988337085738,0.2007971163397314,0.05058435582555065,0.5769886867209054
136,808e267a-2576-11ea-91be-0242ac1c0002,investor,Public relations,UNKNOWN,,,,
137,808e26e8-2576-11ea-91be-0242ac1c0002,influencer,UNKNOWN,django/android/ml/Cricket/c,0.14310422014994806,0.0898225745898713,0.5244117367941826,0.8862942622984082
138,808e2756-2576-11ea-91be-0242ac1c0002,influencer,Accounting,django/android/ml/Cricket/c,0.045969269192901674,0.2959845466100235,0.9927220700973717,0.3258876492750372
139,808e27ce-2576-11ea-91be-0242ac1c0002,expert,Public relations,Bike,0.27054969080050884,0.34084896274120424,0.3467389666069607,0.20873741081781882
140,808e2846-2576-11ea-91be-0242ac1c0002,investor,Accounting,Bike,0.5292755700236945,0.5196960198855015,0.16779612189763815,0.27196767958783685
141,808e28b4-2576-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,UNKNOWN,,,,
142,808e292c-2576-11ea-91be-0242ac1c0002,expert,Public relations,EV/AI,0.46685663657204135,0.23185060674393332,0.566524165272414,0.6270427370788765
143,808e29ae-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,EV/AI,0.36978400574035397,0.291685263515042,0.8790145383911352,0.6693778497841779
144,808e2a30-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Bike,0.5067601700414055,0.6131342081758158,0.27286772464620834,0.916383762819242
145,808e2a9e-2576-11ea-91be-0242ac1c0002,investor,Public relations,UNKNOWN,,,,
146,808e2b0c-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,Adventure/AI,0.8711594236482468,0.474824591813206,0.03194438168228553,0.676802883638447
147,808e2b84-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,android,0.854989484080939,0.2740345439767813,0.43378768280281366,0.8067866924588873
148,808e2c74-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,UNKNOWN,,,,
149,808e2d00-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,UNKNOWN,,,,
150,808e2d82-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,UNKNOWN,,,,
151,808e2df0-2576-11ea-91be-0242ac1c0002,influencer,Accounting,UNKNOWN,,,,
152,808e2e68-2576-11ea-91be-0242ac1c0002,expert,Public relations,javascript/Sports Car/Bollywood,0.6750702505575442,0.7609241945984907,0.9387093076476529,0.9428511464049107
153,808e2ed6-2576-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,Cricket,0.8937098165720521,0.4548954958955741,0.2502412642189463,0.061140647211692656
154,808e3002-2576-11ea-91be-0242ac1c0002,expert,IT,UNKNOWN,,,,
155,808e307a-2576-11ea-91be-0242ac1c0002,expert,Accounting,UNKNOWN,,,,
156,808e30de-2576-11ea-91be-0242ac1c0002,influencer,Legal or regulatory,javascript/Sports Car/Bollywood,0.7346604314940299,0.1902673535444077,0.9600515164369735,0.8030703734449973
157,808e3156-2576-11ea-91be-0242ac1c0002,UNKNOWN,IT,django/android/ml/Cricket/c,0.47178074931887715,0.7580678015902986,0.268628843616461,0.26208608672726763
158,808e31ce-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,UNKNOWN,,,,
159,808e3250-2576-11ea-91be-0242ac1c0002,expert,IT,UNKNOWN,,,,
160,808e32c8-2576-11ea-91be-0242ac1c0002,influencer,IT,javascript/Sports Car/Bollywood,0.5373201856555108,0.22081649448160168,0.6193142750193847,0.36619646938842954
161,808e3354-2576-11ea-91be-0242ac1c0002,influencer,Sales distribution,UNKNOWN,,,,
162,808e33d6-2576-11ea-91be-0242ac1c0002,investor,Accounting,UNKNOWN,,,,
163,808e3444-2576-11ea-91be-0242ac1c0002,entrepreneur,Public relations,UNKNOWN,,,,
164,808e34b2-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Bike,0.28909332357372086,0.5870399509802914,0.6351463398962849,0.07763595797716805
165,808e352a-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,ml,0.13972982366038444,0.5313107668977545,0.2578940374920793,0.5164173319436179
166,808e3598-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,UNKNOWN,,,,
167,808e3610-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
168,808e3688-2576-11ea-91be-0242ac1c0002,investor,Legal or regulatory,javascript/Sports Car/Bollywood,0.9789517980342037,0.9627798532759039,0.27858040913570536,0.25616025280071886
169,808e36f6-2576-11ea-91be-0242ac1c0002,investor,UNKNOWN,c++,0.666379497508045,0.4531758428160596,0.9717731618650561,0.5297248185370008
170,808e376e-2576-11ea-91be-0242ac1c0002,entrepreneur,IT,UNKNOWN,,,,
171,808e37dc-2576-11ea-91be-0242ac1c0002,influencer,Public relations,ml,0.538131466521583,0.45048303471981954,0.750638314364522,0.9050722881784585
172,808e3854-2576-11ea-91be-0242ac1c0002,influencer,Sales distribution,UNKNOWN,,,,
173,808e38d6-2576-11ea-91be-0242ac1c0002,influencer,Public relations,Adventure/AI,0.9603624129538104,0.8121527960542405,0.4039802720705614,0.3787387004927658
174,808e3958-2576-11ea-91be-0242ac1c0002,influencer,Legal or regulatory,UNKNOWN,,,,
175,808e39d0-2576-11ea-91be-0242ac1c0002,influencer,Legal or regulatory,UNKNOWN,,,,
176,808e3a48-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Adventure/AI,0.8241763498899958,0.6284847077563871,0.70357165337224,0.5496541726354525
177,808e3ac0-2576-11ea-91be-0242ac1c0002,influencer,Public relations,Sports Car,0.16665308814738966,0.08571228243980411,0.29602237633965556,0.01850680411216621
178,808e3b42-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,UNKNOWN,,,,
179,808e3bb0-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,django/android/ml/Cricket/c,0.7677629320947807,0.37593922527669843,0.8433429118643431,0.5745875650462619
180,808e3c28-2576-11ea-91be-0242ac1c0002,investor,Legal or regulatory,AI,0.5005615237510297,0.16453852990307316,0.6722066833807889,0.7950758441543402
181,808e3c96-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,Sports Car,0.1585342434544239,0.7112424939171365,0.1690632753655511,0.7021502125856518
182,808e3d0e-2576-11ea-91be-0242ac1c0002,expert,Legal or regulatory,c,0.4400637439700267,0.9568947628611449,0.880487902999455,0.29566768168740964
183,808e3d7c-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,Cricket,0.2609079679396833,0.8879774771981513,0.2672723433873144,0.31861736775790506
184,808e3df4-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,c,0.7438115318463804,0.020049631754649466,0.026845164301067315,0.6324610151031873
185,808e3e6c-2576-11ea-91be-0242ac1c0002,investor,Accounting,UNKNOWN,,,,
186,808e3eee-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,python/Cricket,0.30221050559996454,0.5189715176049928,0.3584184867145781,0.8934823158077622
187,808e3f5c-2576-11ea-91be-0242ac1c0002,entrepreneur,Accounting,ml,0.5908436970990079,0.2207081495792601,0.037279148302534315,0.7694761135526046
188,808e3fd4-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,UNKNOWN,,,,
189,808e4056-2576-11ea-91be-0242ac1c0002,expert,UNKNOWN,UNKNOWN,,,,
190,808e40d8-2576-11ea-91be-0242ac1c0002,entrepreneur,Public relations,UNKNOWN,,,,
191,808e4150-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,UNKNOWN,,,,
192,808e41c8-2576-11ea-91be-0242ac1c0002,influencer,Accounting,UNKNOWN,,,,
193,808e4240-2576-11ea-91be-0242ac1c0002,expert,Sales distribution,UNKNOWN,,,,
194,808e42b8-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,python/Cricket,0.10392110200373517,0.7450427337366956,0.1805142244557486,0.5098494624139244
195,808e433a-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
196,808e43b2-2576-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,Adventure/AI,0.5800658018360548,0.5415894793472408,0.7193743704387358,0.02656606903129821
197,808e4452-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Adventure/AI,0.602132446733838,0.06956699586512338,0.9666623824784359,0.2752583197584506
198,808e44d4-2576-11ea-91be-0242ac1c0002,influencer,Accounting,Sports Car,0.8690354228354877,0.29328259958978753,0.5255535551621603,0.9636025661392941
199,808e4556-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
200,808e45d8-2576-11ea-91be-0242ac1c0002,expert,Accounting,UNKNOWN,,,,
201,808e465a-2576-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,UNKNOWN,,,,
202,808e46f0-2576-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
203,808e4768-2576-11ea-91be-0242ac1c0002,investor,Accounting,UNKNOWN,,,,
204,808e47ea-2576-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,Travel/java,0.36374806476830934,0.5427412066340608,0.6671744728276036,0.5525931234062157
205,808e4862-2576-11ea-91be-0242ac1c0002,investor,Sales distribution,python/Cricket,0.9946679747115106,0.5979447553306457,0.5872100286766779,0.7767447157835349
206,808e48d0-2576-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,UNKNOWN,,,,
207,808e4948-2576-11ea-91be-0242ac1c0002,influencer,UNKNOWN,django/android/ml/Cricket/c,0.3778480831246258,0.9347117510479147,0.10601635265031983,0.5671047243176836
208,808e49c0-2576-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,UNKNOWN,,,,
209,808e4a38-2576-11ea-91be-0242ac1c0002,expert,IT,UNKNOWN,,,,
210,808e4aba-2576-11ea-91be-0242ac1c0002,expert,Public relations,AI,0.30227973089292437,0.818207172984906,0.8898162736991176,0.07385484136077392
211,808e4b28-2576-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,UNKNOWN,,,,
212,808e4b96-2576-11ea-91be-0242ac1c0002,expert,UNKNOWN,UNKNOWN,,,,
